2.0,2.1660195537690647,0.2413081453617883,-1.5263479187740405,-2.336736028263843,-0.3278735733029309,-0.9821221196026869,1.5331900408733217,0.3502385053173053,1.156539248064483,0.1326135164820159,
2.0,1.6271974237324747,-0.2744873478140439,1.142274557827164,0.5186482031278121,1.3265373829915486,1.1145844487463823,0.07124387498733324,-0.056772276249906814,-0.17291580835433099,-1.0659082024058868,
2.0,0.0852314790401252,1.159084948504189,-1.266333668096156,-0.11010523805364066,0.9805983633271055,-1.3430556145308328,-0.37971309042874674,1.161969354820897,-0.38246399180648977,1.4733199764506006,
2.0,0.3575307186600859,-1.074309165704125,1.5969444670969655,-0.12903520593972773,-0.10660817340306819,1.4414461439790434,1.5055768605222115,0.9140034519785486,1.8029382241081835,1.2615345592228184,
2.0,-0.6023727065907836,0.11640589096177531,-0.6340088976045145,-0.4628479602543885,-0.9881493043662235,1.5415231269158471,-1.3720556676027587,-0.6431686862458529,-0.9289100839825726,0.37626741737158553,
2.0,-0.18402761990566735,-0.3274663345145365,0.21491848343459355,-1.9344822474128278,-0.10833761940026475,0.9977217670998286,1.7323798961840104,2.9982933067385624,-0.7128805098781232,-0.5498562597914534,
2.0,-0.4946854924558829,-0.17241253937052228,-0.6191261945804953,0.3467802872414516,2.28810164830707,-0.9961011409155559,1.986363237461953,0.30383749842635605,-0.15784769198264878,0.5784859164683895,
2.0,-0.40262221334792575,-0.2703434753398476,-0.8631628203611302,-0.7192277300443508,-2.201481831242431,-1.110508736296491,-1.1198821321688677,-0.0563646822938377,0.1813585291551328,-1.0760185928148462,
2.0,0.27912411028065437,-0.8042331122626079,0.23673652811247767,-0.3515754877205645,-1.6764020309486602,-1.0956069866789175,1.0907978931024236,-1.053034719489396,-1.017373637736582,-1.181041704265841,
1.0,0.8600483178205559,-2.774858436271669,0.14564202091606412,0.3837034976778502,0.04977471874684116,0.15623809734533264,-0.49867429432522625,1.5705416201437763,-1.3308676633318948,-0.30913073617054004,
2.0,1.2747472427957411,1.6890261040252508,-1.2057009636540121,-1.7680871550058184,1.8435966377676913,1.8939920455173618,0.49704547635478646,-0.4047222433761996,0.46470139859117293,0.14426422939006645,
2.0,1.0280651411119828,0.020071858314960077,-2.414055497559702,-0.9433135441369525,-0.7142892613362619,-0.5212227540591298,-1.3165254511207374,-1.4841704983711017,-0.17542709811494492,0.15583657683404611,
1.0,0.14240318405659425,0.28139885779025536,-0.10614288953050155,0.0704426420896442,0.8185043580959092,0.4111989101976598,-0.37445923864187747,-0.6015862502873878,0.16281306797275552,-0.0032787373220556503,
2.0,-0.01217938785231538,0.6917377882744771,-0.6810344026121657,0.6289376151143574,-0.7904387527290638,-1.0473964417085624,0.013452650778505286,-0.3059620079523864,0.6209170716660847,0.8820881518284781,
2.0,-0.48064306957431263,0.11076699765287087,1.1276776441894603,-0.2475519457059374,-0.2645403107358459,0.07150850380082904,-2.088514066023848,2.1712760610449022,-1.6051743099832974,2.1165896868706873,
1.0,0.19936721576104516,-0.8222643586928656,0.17200481388364794,0.6570997994784172,0.42369863578431877,0.8585785848283894,1.0912478454069194,1.2404591983981426,0.34996007072215984,1.251178900480614,
2.0,-1.517600256989091,-0.2266626845626617,1.4926248353171625,-0.4087479793350538,-0.82175264332766,-0.3938408110070567,-0.1128139000103477,0.030621186650252714,1.102059240346266,1.270027299621782,
2.0,2.1008477157012364,0.48299666727048346,1.8053519391998338,0.30300730379309276,0.0825404304516812,-1.0761946720573992,-1.350637167335469,-0.41873151881719795,-0.10305873177432484,1.0202287159865129,
2.0,-0.8575937859845999,0.8739338225159302,-1.3771376054674536,-0.7517892790295604,-0.928524034919221,-0.0015998322077767513,0.6950793676450603,-0.8725313224824469,0.09944456039699599,0.05735319310392243,
2.0,-0.0528790560814172,1.1875765025222742,1.459700782737964,-1.1315943444390812,0.01635315316910212,-0.43738453927150917,-0.1339348965206491,-0.5480349167496947,0.8521275378295253,-0.9995331733143284,
1.0,-0.4081553553934442,0.3023303590399481,-0.03972181150490568,1.5594913388425242,0.08582461438384019,0.20767328061437776,-1.4098060515740327,0.32657753482359236,0.9526082194699093,-0.47385265815082683,
2.0,0.13645592422320457,-0.08738839330342614,-0.017329028106704458,0.44888751603341553,-1.011005031287774,-1.1640362042603234,-1.748824234642032,-0.05949016258579044,-0.4143182119673281,0.4609739449273931,
